1	29	60407	60902	11	366
1	24	61387	61387	4	9963
1	29	61150	65084	12	248
1	24	65084	65084	5	3697
1	29	65433	68238	13	349
1	29	68579	70061	14	341
1	40	72555	72796	2	50868
1	45	72796	72796	1	0
1	15	72919	72919	1	0
1	40	73156	73156	3	360
1	6	73156	73156	1	0
1	45	73156	73156	2	360
1	24	73044	73284	6	7960
1	42	73156	73291	3	50652
1	46	73291	73291	1	0
1	5	73291	73511	5	50169
1	45	73511	73758	3	355
1	15	73639	73758	2	720
1	47	73758	73758	1	0
1	8	73758	73758	4	46882
1	6	73758	73758	2	602
1	40	73402	73871	4	246
1	42	73639	73871	4	348
1	5	73871	73871	6	360
1	27	73983	73983	1	0
1	48	73983	73983	1	0
1	24	73871	74094	7	587
1	49	73758	74210	1	0
1	45	74328	74328	4	570
1	17	73291	74455	3	50663
1	15	74094	74455	3	336
1	6	74094	74455	3	336
1	42	74328	74455	5	457
1	40	74455	74575	5	584
1	29	74575	74575	15	4514
1	50	74575	74575	1	0
1	48	74575	74575	2	592
1	24	74455	74685	8	361
1	27	74685	74685	2	702
1	45	74685	74685	5	357
1	5	74685	74685	7	814
1	13	73284	74688	1	0
1	28	74688	74688	1	0
1	47	74688	74688	2	930
1	37	74688	74688	3	52060
1	48	74810	74810	3	235
1	17	74688	74814	4	233
1	40	74814	74814	6	239
1	50	74932	74932	2	357
1	5	74932	74932	8	247
1	27	74932	74932	3	247
1	6	74932	74932	4	477
1	46	73871	74936	2	580
1	40	74943	74943	7	129
1	51	74943	74943	1	0
1	49	74943	74943	2	733
1	45	74814	75053	6	129
1	48	74943	75053	4	133
1	8	75053	75053	5	1295
1	19	74685	75056	4	51931
1	42	75056	75056	6	601
1	13	75056	75056	2	368
1	5	75053	75166	9	121
1	15	75288	75288	4	833
1	6	75288	75288	5	356
1	50	75166	75513	3	234
1	49	75513	75513	3	570
1	8	75513	75513	6	460
1	17	75166	75622	5	352
1	40	75404	75622	8	461
1	37	75622	75622	4	934
1	50	75754	75754	4	241
1	24	75761	75761	9	1076
1	45	75404	75883	7	351
1	51	75761	75883	2	818
1	17	75883	75883	6	261
1	6	75883	76010	6	595
1	9	75883	76010	4	52761
1	19	76010	76010	5	954
1	15	76010	76010	5	722
1	5	76010	76010	10	844
1	36	76010	76010	2	54214
1	42	76137	76137	7	1081
1	50	76137	76137	5	383
1	46	76137	76137	3	1201
1	40	75883	76257	9	261
1	49	76257	76257	4	744
1	17	76257	76488	7	374
1	45	76375	76488	8	492
1	36	76488	76488	3	478
1	28	76488	76605	2	1800
1	50	76605	76605	6	468
1	24	76605	76605	10	844
1	19	76725	76725	6	715
1	40	76725	76850	10	468
1	6	76725	76850	7	715
1	46	76850	76850	4	713
1	13	76850	76850	3	1794
1	15	76725	76854	6	715
1	49	76850	76854	5	593
1	37	76854	76854	5	1232
1	9	76854	76859	5	844
1	2	76859	76859	1	0
1	42	76605	76975	8	468
1	48	76975	76975	5	1922
1	50	76859	76978	7	254
1	13	76975	76978	4	125
1	28	76978	76978	3	373
1	5	76859	76982	11	849
1	17	76975	76982	8	487
1	26	76978	77095	3	54228
1	29	77095	77095	16	2520
1	37	76982	77099	6	128
1	33	76982	77099	1	0
1	52	77099	77099	1	0
1	24	77099	77099	11	494
1	8	77099	77099	7	1586
1	42	77095	77209	9	120
1	13	77209	77209	5	231
1	16	77209	77209	1	0
1	50	77209	77214	8	231
1	45	77099	77338	9	611
1	15	77338	77338	7	484
1	37	77456	77456	7	357
1	24	77456	77456	12	357
1	8	77456	77456	8	357
1	49	77099	77461	6	245
1	6	77209	77461	8	359
1	40	77095	77573	11	245
1	29	77573	77573	17	478
1	42	77461	77575	10	252
1	24	77575	77575	13	119
1	17	77338	77702	9	356
1	15	77575	77702	8	237
1	36	77209	77707	4	721
1	13	77575	77707	6	366
1	29	77707	77707	18	134
1	42	77828	77828	11	253
1	45	77828	77953	10	490
1	33	77953	77953	2	854
1	15	78080	78080	9	378
1	19	77953	78085	7	1228
1	40	78080	78210	12	507
1	36	78080	78214	5	373
1	37	78080	78214	8	624
1	13	78085	78214	7	378
1	17	78210	78214	10	508
1	8	78214	78214	9	758
1	45	78210	78217	11	257
1	51	78217	78449	3	2334
1	40	78449	78449	13	239
1	8	78449	78449	10	235
1	16	78449	78449	2	1240
1	6	78217	78454	9	756
1	24	78449	78454	14	874
1	52	78454	78454	2	1355
1	15	78449	78575	10	369
1	19	78575	78575	8	490
1	13	78575	78575	8	361
1	45	78454	78699	12	237
1	42	78575	78699	12	747
1	46	78575	78706	5	1725
1	40	78699	78706	14	250
1	17	78706	78706	11	492
1	17	79082	79082	12	376
1	49	79082	79082	7	1621
1	16	79082	79082	3	633
1	15	78956	79208	11	381
1	46	79082	79208	6	376
1	6	79208	79208	10	754
1	19	79208	79208	9	633
1	42	79322	79322	13	623
1	26	79322	79322	4	2227
1	29	79432	79432	19	1725
1	40	79082	79542	15	376
1	16	79542	79542	4	460
1	52	79432	79653	3	978
1	53	79653	79653	1	0
1	36	79653	79653	6	1439
1	28	79653	79653	4	2675
1	8	79775	79775	11	1326
1	24	79542	79885	15	1088
1	50	77828	79995	9	614
1	40	79885	79995	16	343
1	52	79995	79995	4	342
1	49	80114	80114	8	1032
1	6	79885	80230	11	677
1	19	80230	80230	10	1022
1	33	80235	80235	3	2282
1	24	80242	80242	16	357
1	19	80249	80249	11	19
1	36	80249	80249	7	596
1	6	80249	80249	12	19
1	17	80249	80494	13	1167
1	50	80370	80494	10	375
1	8	80494	80494	12	719
1	49	80494	80494	9	380
1	51	80494	80494	4	2045
1	46	79775	80499	7	567
1	40	80249	80499	17	254
1	52	80499	80499	5	504
1	16	80494	80733	5	952
1	24	80733	80733	17	491
1	49	80733	80733	10	239
1	46	80859	80859	8	360
1	19	80624	80985	12	375
1	17	81104	81104	14	610
1	49	81104	81104	11	371
1	52	81104	81104	6	605
1	33	81104	81104	4	869
1	40	80985	81110	18	486
1	51	81110	81110	5	616
1	6	80859	81117	13	610
1	29	81117	81117	20	1685
1	19	81124	81124	13	139
1	16	81124	81124	6	391
1	46	81110	81244	9	251
1	40	81244	81244	19	134
1	3	81357	81357	2	59089
1	14	81357	81357	1	0
1	6	81357	81357	14	240
1	42	81357	81357	14	2035
1	50	80985	81364	11	491
1	22	81485	81485	4	58731
1	24	81485	81596	18	752
1	25	81596	81596	3	59092
1	40	81708	81708	20	464
1	27	81708	81708	4	6776
1	3	81824	81824	3	467
1	22	81824	81950	5	339
1	6	81950	81950	15	593
1	15	81950	82193	12	2742
1	46	82193	82193	10	949
1	27	82193	82193	5	485
1	39	82193	82193	4	55317
1	7	82314	82321	2	59806
1	51	81485	82328	6	375
1	42	82076	82328	15	719
1	49	82076	82328	12	972
1	28	82328	82328	5	2675
1	23	82314	82452	1	0
1	27	82452	82452	6	259
1	36	82452	82452	8	2203
1	54	82571	82571	1	0
1	6	82571	82683	16	621
1	9	82683	82683	6	5824
1	24	82683	82683	19	1087
1	37	82911	82911	9	4697
1	20	82911	82918	2	60998
1	16	83034	83034	7	1910
1	16	83286	83307	8	252
1	55	83675	83675	1	0
1	34	83796	83911	10	50640
1	5	84033	84033	12	7051
1	36	84033	84159	9	1581
1	56	84159	84159	1	0
1	53	84159	84159	2	4506
1	5	84381	84614	13	348
1	34	84614	84621	11	703
1	57	84739	84739	1	0
1	36	84498	84858	10	339
1	53	84739	84858	3	580
1	56	84858	84979	2	699
1	2	85100	85100	2	8241
1	30	84858	85472	2	63171
1	5	84858	85472	14	244
1	53	85223	85590	4	365
1	57	85472	85597	2	733
1	56	85472	85597	3	493
1	36	85715	86076	11	857
1	58	86076	86076	1	0
1	53	86076	86432	5	486
1	50	86317	86560	12	4953
1	36	86432	86567	12	356
1	36	86943	86943	13	376
1	56	86076	87066	4	479
1	59	84159	87291	1	0
1	50	87291	87291	13	731
1	57	87291	87402	3	1694
1	42	87402	87402	16	5074
1	9	87402	87402	7	4719
1	36	87529	87529	14	586
1	53	86936	87648	6	504
1	23	87648	87648	2	5196
1	34	87529	87762	12	2908
1	15	87762	87762	13	5569
1	50	87877	87877	14	586
1	37	87877	87877	10	4966
1	37	88341	88341	11	464
1	33	88451	88451	5	7347
1	7	88451	88562	3	6130
1	25	88562	88562	4	6966
1	49	88562	88562	13	6234
1	29	88451	88676	21	7334
1	17	88676	88676	15	7572
1	24	88562	88790	20	5879
1	50	88676	88916	15	799
1	17	89038	89038	16	362
1	49	89038	89038	14	476
1	42	88341	89156	17	939
1	40	88676	89156	21	6968
1	27	89275	89393	7	6823
1	28	89393	89502	6	7065
1	17	89502	89502	17	464
1	4	89038	89744	4	65775
1	32	89038	89744	1	0
1	8	89744	89744	13	9250
1	50	89744	89744	16	828
1	39	89393	89857	5	7200
1	40	89502	89857	22	346
1	15	89616	89857	14	1854
1	49	89857	89857	15	819
1	24	89857	89857	21	1067
1	17	89857	89857	18	355
1	37	89971	89971	12	1630
1	8	90086	90086	14	342
1	32	90086	90086	2	342
1	5	90086	90086	15	4614
1	38	90086	90086	1	0
1	19	90198	90198	14	9074
1	4	90086	90205	5	342
1	24	90330	90330	22	473
1	14	90198	90449	2	8841
1	42	90330	90449	18	1174
1	24	90463	90463	23	133
1	42	90590	90590	19	141
1	49	90709	90709	16	852
1	50	91070	91070	17	1326
1	3	91070	91070	4	9246
1	13	91070	91070	9	12495
1	42	90945	91195	20	355
1	39	91070	91438	6	1213
1	50	91438	91438	18	368
1	38	91438	91438	2	1352
1	34	91438	91438	13	3676
1	11	91672	91672	3	68918
1	16	91679	91679	9	8372
1	22	92029	92029	6	10079
1	42	91672	92141	21	477
1	16	92141	92141	10	462
1	11	92260	92382	4	588
1	51	92382	92382	7	10054
1	32	92731	92731	3	2645
1	14	92853	92853	3	2404
1	6	93082	93082	17	10399
1	9	93096	93096	8	5694
1	60	92499	93217	1	0
1	61	93217	93217	1	0
1	6	93328	93328	18	246
1	9	93450	93450	9	354
1	60	93577	93707	2	360
1	32	93089	93832	4	358
1	60	94080	94080	3	373
1	34	93707	94189	14	2269
1	59	94189	94189	2	6898
1	3	96134	96134	5	5064
1	36	94427	96381	15	6898
1	59	96120	96381	3	1931
1	15	97231	97231	15	7374
1	22	97353	97353	7	5324
1	17	97353	97353	19	7496
1	62	97353	97360	1	0
1	59	97993	98248	4	1612
1	42	98369	98369	22	6228
1	50	98369	98369	19	6931
1	35	98484	98484	4	75621
1	8	98610	98610	15	8524
1	29	98610	98624	22	9934
1	37	98624	98631	13	8653
1	8	98631	98631	16	21
1	27	98631	98631	8	9238
1	51	98631	98631	8	6249
1	49	98631	98755	17	7922
1	42	98755	98755	23	386
1	14	99224	99224	4	6371
1	40	99224	99224	23	9367
1	27	98996	99461	9	365
1	42	99113	99461	24	358
1	7	99461	99461	4	10899
1	51	99584	99591	9	953
1	36	99707	99707	16	3326
1	40	100084	100084	24	860
1	48	100436	100436	6	23461
1	19	101750	102692	15	11552
1	30	102813	102813	3	17341
1	15	103066	103073	16	5835
1	19	103195	103195	16	503
1	37	103435	103435	14	4804
1	27	103675	103675	10	4214
1	19	103791	103914	17	596
1	35	104161	104161	5	5677
1	42	103314	104286	25	3853
1	19	104286	104286	18	372
1	10	104286	104286	2	82262
1	27	104042	104403	11	367
1	6	104042	104530	19	10714
1	35	104890	104890	6	729
1	19	104768	105253	19	482
1	27	105479	105479	12	1076
1	6	105486	105486	20	956
1	19	105599	105599	20	346
1	16	105712	105712	11	13571
1	35	105837	105837	7	947
1	49	105956	105956	18	7201
1	45	105956	106071	13	27257
1	19	106188	106188	21	589
1	34	106071	106195	15	11882
1	6	106188	106195	21	702
1	24	106195	106195	24	15732
1	29	106314	106314	23	7690
1	24	106552	106552	25	357
1	19	106797	106797	22	609
1	11	106797	106797	5	14415
1	63	106314	106916	1	0
1	34	106674	106916	16	479
1	29	106916	107039	24	602
1	8	107273	107273	17	8642
1	29	107383	107383	25	344
1	63	107610	107610	2	694
1	29	107725	107725	26	342
1	51	107725	107725	10	8134
1	19	107273	107834	23	476
1	34	107157	108078	17	241
1	51	108078	108078	11	353
1	19	108202	108202	24	368
1	51	108443	108443	12	365
1	49	108678	108678	19	2722
1	14	108678	109155	5	9454
1	39	109155	109155	7	17717
1	24	108804	109287	26	2252
1	9	109287	109287	10	15837
1	50	109556	109556	20	11187
1	63	116928	118371	3	9318
1	29	117047	118483	27	9322
1	63	131629	131979	4	13258
1	63	132224	132343	5	245
1	29	131629	132605	28	13146
1	63	132605	132605	6	262
1	63	133202	133803	7	597
1	29	133202	133929	29	597
1	29	134181	134298	30	252
1	63	134070	134776	8	267
1	29	134776	135250	31	478
1	63	135116	135492	9	340
1	63	135844	136651	10	352
1	29	135603	136888	32	353
1	63	136998	137615	11	347
1	29	137246	138095	33	358
1	63	138333	138333	12	718
1	29	138442	138442	34	347
1	29	138804	138804	35	362
1	63	138687	138925	13	354
1	63	139275	139621	14	350
1	29	139275	139621	36	471
1	63	139988	139988	15	367
1	63	140242	140371	16	254
1	29	139988	140484	37	367
1	29	140828	141075	38	344
1	63	140835	141190	17	464
1	29	141422	141658	39	347
1	63	142274	143137	18	1084
1	63	143484	143484	19	347
1	29	142034	143605	40	376
1	29	143963	143970	41	358
1	63	143963	144102	20	479
1	29	144095	144480	42	125
1	63	144473	144480	21	371
1	63	144620	144752	22	140
1	29	144620	146096	43	140
1	63	144998	146452	23	246
1	29	146565	146801	44	469
1	29	147045	147274	45	244
1	63	146685	147523	24	233
1	63	148000	148473	25	477
1	63	148828	148959	26	355
1	29	147636	149436	46	362
1	63	149326	149685	27	367
1	29	149685	150177	47	249
1	29	150538	151572	48	361
1	63	149923	152310	28	238
1	29	152057	152676	49	485
1	63	152558	155147	29	248
1	29	152919	155885	50	243
1	63	155504	156232	30	357
1	29	156232	156232	51	347
1	18	156475	156475	1	0
1	24	156609	156609	27	47322
1	24	157821	157821	28	1212
1	13	158676	158676	10	67606
1	22	159153	159153	8	61800
1	22	159633	159747	9	480
1	14	159153	159997	6	49998
1	22	160221	160221	10	474
1	64	160458	160458	1	0
1	23	160573	160806	3	72925
1	22	161174	161174	11	953
1	22	161885	161885	12	711
1	24	160458	161999	29	2637
1	19	160806	162713	25	52604
1	24	162355	162713	30	356
1	64	162480	162713	2	2022
1	22	162713	162713	13	828
1	15	162840	162840	17	59767
1	33	163095	163095	6	74644
1	33	163333	163333	7	238
1	14	163088	163584	7	3091
1	17	163454	163584	20	66101
1	17	163929	163929	21	345
1	33	163577	164055	8	244
1	14	164055	164062	8	471
1	37	164062	164184	15	60627
1	24	164426	164426	31	1713
1	49	164426	164676	20	55748
1	14	164426	164676	9	364
1	22	164794	164794	14	2081
1	17	164794	164907	22	865
1	33	164184	165028	9	129
1	49	165028	165028	21	352
1	14	165028	165028	10	352
1	39	163218	165153	8	54063
1	65	164907	165153	1	0
1	24	165153	165153	32	727
1	21	165276	165276	2	142526
1	27	165276	165276	13	59797
1	34	165276	165276	18	57198
1	26	165276	165276	5	85954
1	40	165276	165276	25	65192
1	42	165388	165388	26	61102
1	236	174292	174769	1	0
1	27	175855	175855	14	10579
1	18	176091	176203	2	19616
1	22	176203	176203	15	11409
1	35	177370	177370	8	71533
1	25	177599	177599	5	89037
1	55	177715	177722	2	94040
1	66	177715	177722	1	0
1	17	177850	177850	23	12943
1	35	177857	178217	9	487
1	49	177857	178355	22	12829
1	42	177857	178819	27	12469
1	3	178819	178819	6	82685
1	35	178698	178825	10	481
1	17	178093	178950	24	243
1	49	178698	178950	23	343
1	20	177850	179081	3	94932
1	35	179081	179081	11	256
1	42	179081	179081	28	262
1	32	177850	179201	5	84018
1	57	178589	179201	4	91187
1	17	179201	179201	25	251
1	49	179201	179201	24	251
1	19	179436	179553	26	16723
1	22	179436	179927	16	3233
1	59	179316	180058	5	81068
1	19	179686	180058	27	133
1	51	180180	180180	13	71737
1	42	180180	180299	29	1099
1	58	180411	180411	2	94335
1	4	180538	180538	6	90333
1	21	180411	180545	3	15135
1	2	180538	180545	3	95438
1	22	180411	180786	17	484
1	4	180913	180913	7	375
1	37	180913	181035	16	16729
1	16	181152	181152	12	75440
1	27	180913	181274	15	5058
1	22	181152	181274	18	366
1	59	181393	181393	6	1335
1	55	181393	181511	3	3671
1	21	181511	181511	4	966
1	5	181511	181511	16	91425
1	17	181636	181636	26	2435
1	63	181636	181636	31	25404
1	37	181636	181747	17	601
1	62	181747	181747	2	84387
1	29	181872	181872	52	25640
1	27	181872	181872	16	598
1	34	181636	182000	19	16360
1	27	182114	182114	17	242
1	41	182350	182350	13	149327
1	16	181872	182354	13	720
1	15	182237	182354	18	19397
1	35	182350	182354	12	3269
1	22	181872	182361	19	598
1	40	182237	182361	26	16961
1	37	182350	182361	18	603
1	27	182361	182361	18	247
1	52	182740	182866	7	101636
1	11	183576	183576	6	76779
1	16	183576	183689	14	1222
1	11	183926	184389	7	350
1	20	184638	184638	4	5557
1	16	184888	185123	15	1199
1	20	185262	185262	5	624
1	16	185262	185491	16	139
1	20	185615	185615	6	353
1	20	185971	185971	7	356
1	16	186100	186348	17	609
1	20	186341	186709	8	370
1	11	184768	187322	8	379
1	20	187070	187322	9	361
1	27	187322	187560	19	4961
1	52	186216	187805	8	3350
1	20	187685	188266	10	363
1	20	188397	188397	11	131
1	11	187914	188530	9	592
1	25	187445	188652	6	9846
1	67	187322	188659	1	0
1	27	188266	188659	20	706
1	25	188896	188896	7	244
1	67	189140	189140	2	481
1	27	189021	189265	21	362
1	25	189265	189265	8	369
1	11	188896	189400	10	366
1	52	189400	189400	9	1595
1	20	188896	189515	12	499
1	67	189400	189515	3	260
1	25	189515	189515	9	250
1	40	189747	189747	27	7386
1	49	189747	189747	25	10546
1	32	190594	190594	6	11393
1	39	190710	190710	9	25557
1	21	190952	190952	5	9441
1	21	191918	191918	6	966
1	3	192269	192269	7	13450
1	237	194951	194958	1	0
1	68	198145	198145	1	0
1	69	198145	198145	1	0
1	70	201095	201095	1	0
1	70	201562	201562	2	467
1	70	202047	202047	3	485
1	70	202185	202185	4	138
1	70	202649	202649	5	464
1	70	202780	203016	6	131
1	70	203155	203507	7	139
1	70	204101	204101	8	594
1	71	205674	205674	1	0
1	72	205786	205786	1	0
1	63	208553	208553	32	26917
1	29	208676	208676	53	26804
1	29	209400	209400	54	724
1	29	209887	210013	55	487
1	29	210147	210147	56	134
1	29	210391	210391	57	244
1	63	212059	212536	33	3506
1	29	211943	213133	58	1552
1	63	213133	213133	34	597
1	63	213258	213607	35	125
1	29	213258	214076	59	125
1	63	214076	214450	36	469
1	29	214450	214921	60	374
1	63	215036	215154	37	586
1	29	215273	216609	61	352
1	63	216834	216834	38	1680
1	29	217301	217301	62	692
1	63	217187	217423	39	353
1	29	217783	218132	63	482
1	63	217901	218132	40	478
1	63	218496	218496	41	364
1	29	219188	219314	64	1056
1	63	219446	219446	42	950
1	29	219453	219453	65	139
1	63	220063	220444	43	617
1	29	220196	221606	66	743
1	63	221493	221606	44	1049
1	29	221844	221844	67	238
1	29	222215	222562	68	371
1	29	222919	223300	69	357
1	63	222090	223547	45	484
1	29	223905	223912	70	605
1	63	223912	224290	46	365
1	29	224413	225271	71	501
1	63	225271	225388	47	981
1	29	225626	225626	72	355
1	63	225990	225990	48	602
1	29	225997	225997	73	371
1	29	226241	226241	74	244
1	29	226627	226627	75	386
1	29	226995	226995	76	368
1	24	227597	227597	33	62444
1	29	227346	227724	77	351
1	29	228103	228103	78	379
1	29	228435	228435	79	332
1	63	226491	229038	49	501
1	63	229621	229621	50	583
1	29	229960	229967	80	1525
1	63	229960	230090	51	339
1	29	230090	230203	81	123
1	63	230694	230940	52	604
1	29	230573	230947	82	370
1	24	231561	231561	34	3964
1	63	231197	231799	53	257
1	29	232054	232448	83	1107
1	63	232179	232448	54	380
1	29	233412	233778	84	964
1	29	234728	234728	85	950
1	63	232807	234970	55	359
1	29	234977	234977	86	249
1	24	234977	234977	35	3416
1	24	235477	235477	36	500
1	29	236184	236184	87	1207
1	29	236524	236786	88	340
1	63	235215	237026	56	245
1	63	237873	238362	57	847
1	29	237982	238478	89	1196
1	29	239076	239553	90	598
1	63	239083	239908	58	721
1	7	249868	249868	5	150407
1	73	249868	249868	1	0
1	10	250096	250096	3	145810
1	6	249868	250222	22	143673
1	27	249868	250222	22	60603
1	21	250222	250222	7	58304
1	2	250344	250344	4	69799
1	13	250344	250471	11	91668
1	14	250222	250586	11	85194
1	4	250222	250586	8	69309
1	37	250586	250586	19	68225
1	63	250586	250586	59	10678
1	7	250586	250586	6	718
1	29	250586	250586	91	11033
1	40	250586	250586	28	60839
1	30	250829	251057	4	148016
1	42	250829	251315	30	70530
1	30	251427	251427	5	370
1	74	250829	251542	1	0
1	39	251064	251542	10	60354
1	25	250829	251771	10	61314
1	67	251771	251771	4	62256
1	25	252243	252243	11	472
1	39	251890	252365	11	348
1	22	252598	252598	20	70237
1	30	251890	252841	6	463
1	39	252841	253209	12	476
1	17	253209	253329	27	71573
1	32	252243	253690	7	61649
1	42	252964	253801	31	1649
1	39	253459	253801	13	250
1	14	253925	254050	12	3339
1	63	254050	254170	60	3464
1	9	254170	254170	11	144883
1	15	254170	254170	19	71816
1	9	254526	254526	12	356
1	63	254642	254642	61	472
1	9	254763	254763	13	237
1	63	254877	254877	62	235
1	37	254756	254992	20	4170
1	34	254642	255224	20	72642
1	63	255224	255224	63	347
1	24	255217	255345	37	19740
1	37	255224	255477	21	232
1	34	255484	255742	21	260
1	40	255608	255742	29	5022
1	16	255978	255978	18	69630
1	63	256104	256224	64	880
1	24	255864	256333	38	519
1	51	256333	256333	14	76153
1	9	256333	256333	14	1570
1	20	256333	256333	13	66818
1	45	256340	256340	14	150269
1	21	256456	256456	8	6234
1	63	256578	256578	65	354
1	45	256578	256931	15	238
1	22	256931	256931	21	4333
1	40	256931	257053	30	1189
1	16	257053	257053	19	1075
1	75	257046	257167	1	0
1	63	257167	257281	66	589
1	35	257046	257407	13	74692
1	25	257414	257414	12	5171
1	26	257414	257414	6	92138
1	45	257414	257414	16	483
1	3	257414	257414	8	65145
1	24	257531	257531	39	1198
1	16	257531	257531	20	478
1	26	257879	257879	7	465
1	45	257879	257879	17	465
1	24	257879	257879	40	348
1	16	257879	257879	21	348
1	35	257994	257994	14	587
1	3	257994	257994	9	580
1	24	258113	258113	41	234
1	63	257646	258120	67	365
1	75	257759	258236	2	592
1	26	258236	258236	8	357
1	18	258360	258360	3	82157
1	16	258360	258599	22	481
1	12	258599	258599	1	0
1	63	258599	258599	68	479
1	3	258599	258709	10	605
1	24	258832	258832	42	719
1	35	258360	259208	15	366
1	40	257407	259324	31	354
1	42	255864	259441	32	2063
1	40	259682	259682	32	358
1	12	258839	259816	2	240
1	49	260178	260178	26	70431
1	12	260178	260292	3	362
1	49	261145	261145	27	967
1	32	261280	261400	8	7590
1	49	261400	261642	28	255
1	37	261754	261754	22	6277
1	27	261138	262240	23	10916
1	49	262240	262240	29	598
1	32	261642	262467	9	242
1	49	262594	262961	30	354
1	49	263322	263672	31	361
1	28	266584	266584	7	177082
1	27	265636	266705	24	3396
1	26	267041	267041	9	8805
1	31	267041	267159	1	0
1	8	267159	267159	18	159886
1	45	267159	267159	18	9280
1	16	267041	267270	23	8442
1	13	267041	267270	12	16570
1	19	267270	267270	28	87212
1	17	267041	267394	28	13712
1	8	267508	267508	19	349
1	49	267508	267508	32	3836
1	19	267630	267630	29	360
1	45	267634	267634	19	475
1	10	267159	267759	4	17063
1	5	267394	267876	17	85883
1	51	267876	267876	15	11543
1	26	267394	267881	10	353
1	13	267634	267881	13	364
1	17	267634	267881	29	240
1	10	267881	267881	5	122
1	19	267879	268006	30	249
1	30	268006	268006	7	15165
1	40	267159	268235	33	7477
1	8	267876	268235	20	368
1	27	268235	268235	25	1530
1	5	268126	268238	18	250
1	26	268238	268238	11	357
1	13	268238	268238	14	357
1	9	268238	268238	15	11905
2	76	25908	26043	1	0
2	76	26289	26754	2	246
2	77	26159	27110	1	0
2	76	27485	27485	3	731
2	77	27485	27492	2	375
2	76	27848	27848	4	363
2	43	28309	28425	1	0
2	76	28087	28783	5	239
2	43	29393	29393	2	968
2	43	29668	29668	3	275
2	43	30171	30171	4	503
2	76	29024	30648	6	241
2	43	30516	31124	5	345
2	76	31124	31124	7	476
2	77	27848	31492	3	356
2	76	31485	32464	8	361
2	43	31485	32593	6	361
2	76	32593	33079	9	129
2	43	33079	33079	7	486
2	78	34179	34179	1	0
2	43	72093	72209	8	39014
2	43	72472	74788	9	263
2	9	76844	76844	1	0
2	30	76844	76844	1	0
2	7	76844	76963	1	0
2	5	76963	76963	1	0
2	48	76963	76963	1	0
2	50	76963	76963	1	0
2	14	76963	76963	1	0
2	36	76844	77084	1	0
2	1	77205	77205	1	0
2	38	77205	77328	1	0
2	13	77205	77453	1	0
2	7	77453	77453	2	490
2	15	77453	77577	1	0
2	36	77702	77702	2	618
2	50	77702	77702	2	739
2	6	77702	77702	1	0
2	19	76963	77820	1	0
2	38	78061	78061	2	733
2	40	78061	78061	1	0
2	39	78061	78061	1	0
2	36	78181	78181	3	479
2	19	78298	78298	2	478
2	35	78298	78298	1	0
2	15	77947	78422	2	370
2	39	78298	78422	2	237
2	6	78422	78537	2	720
2	51	78537	78537	1	0
2	29	78537	78537	1	0
2	45	78537	78537	1	0
2	50	78537	78537	3	835
2	46	78540	78540	1	0
2	1	78540	78540	2	1335
2	19	78540	78540	3	242
2	28	78540	78540	1	0
2	23	79046	79162	1	0
2	35	79271	79271	2	973
